50
1	0.0856269915758562
0.999993252697824	0.0853630118246201
0.999929222966181	0.0850748401840671
0.999751171749403	0.0846766195816099
0.999312223009597	0.0840832736719401
0.998700305597612	0.0834993927526738
0.997605324000701	0.0826967813588060
0.994712567210670	0.0811065852318634
0.990076475887388	0.0791384715225404
0.979773394124959	0.0756569749130617
0.959914005490398	0.0702058343271411
0.890915464817510	0.0550659357284316
0.722718887884668	0.0286179137385125
0.592076911649472	0.0125690673798185
0.307756467866594	-0.0118572873239556
0.136917053722078	-0.0211079545081494
0.108110634479840	-0.0209844467409247
0.0741789425789891	-0.0189198313710759
0.0422812449914084	-0.0152508414740924
0.0174471572630483	-0.0103437935402533
0.00995925782637683	-0.00791056621344730
0.00531500768072854	-0.00576025203599772
0.00203213338178610	-0.00342639767572047
0.000723847492877975	-0.00186007559651109
0	0
5.93107757992830e-06	0.00155353466599222
0.000240309933555780	0.00249930171401097
0.00110915981481994	0.00431504868035385
0.00223808157647482	0.00587477989533716
0.00460151387462070	0.00831260787525286
0.00791048167108050	0.0109913266419247
0.0154596777805905	0.0158555997525782
0.0370452320364268	0.0264572277757316
0.0690740790301210	0.0389001383941750
0.103778846771297	0.0497449350582936
0.135219524605470	0.0569853880165415
0.202611499534606	0.0677086413867965
0.303847612536141	0.0809609676118100
0.585564570612115	0.101757324954594
0.723536086159785	0.101625804840155
0.891343047993751	0.0962203413403856
0.957030166174710	0.0932727975768826
0.978187865784260	0.0915861973976099
0.988627389912562	0.0901905473736224
0.993905272446268	0.0890935141084270
0.996908462049880	0.0881553069331062
0.998077584159375	0.0876373175192490
0.998997875617145	0.0870805345404345
0.999425257789984	0.0867194149752335
1	0.0856269915758562
