44
1.0 0.0
0.996609257612873	-0.00318246572816548
0.986858528165670	-0.00689680920382305
0.976066100697816	-0.0106141781709147
0.964476899977871	-0.0145130021205503
0.949692597127648	-0.0188703124575718
0.932961239131568	-0.0229712445221645
0.918215651317627	-0.0261345306617471
0.873142296176526	-0.0356707018047085
0.827826226595264	-0.0435855574682051
0.757204766265203	-0.0514102573548031
0.604567728286320	-0.0565262859606430
0.415431406899259	-0.0543441163777850
0.295451648622285	-0.0487384275380623
0.202798131865284	-0.0421231514288914
0.136992153784996	-0.0334311240518834
0.0838189735507000	-0.0242393805592559
0.0565931173193435	-0.0183712611660208
0.0415931258373283	-0.0149910404228181
0.0236620199302607	-0.0102474654583103
0.00980310744308999	-0.00580581303504419
3.27436354230493e-06	0.00219045957765587
0.0117125495931811	0.00827834850198610
0.0241564659953404	0.0132068422714158
0.0388827765780289	0.0195628954923404
0.0576852915103258	0.0269986309030540
0.0872265742319959	0.0369638104227029
0.129142602656110	0.0486211242017507
0.205351149758504	0.0606426142982898
0.298275104104414	0.0666186164224111
0.416319323293697	0.0704875352484852
0.594621959209819	0.0704793076889428
0.745826631003337	0.0652259543063027
0.826595705421120	0.0563733321281151
0.866153032599069	0.0488577929671973
0.901214556098750	0.0403412642742904
0.929387256899454	0.0319807219681997
0.942437586478162	0.0276496702729878
0.952125341579584	0.0242568362584024
0.963371598390343	0.0200997124272918
0.976211411703885	0.0148545434153331
0.985881405628112	0.0103409466162726
0.995100469564949	0.00546569171138244
1.0 0.0
