  0.000000000000000E+000 -0.626275947507224E+002 -0.144639075022601E-012 -0.178914023621395E+003  0.294754850255418E-012  0.799635773777563E+002  0.281811353592819E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.625000000000000E-002 -0.353084192475123E+002  0.243867426252820E-013  0.280856333403550E+003  0.256823517392540E-012  0.432322775296780E+002  0.160243219393934E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.125000000000000E-001 -0.393765545850685E+002  0.128282801048485E-014  0.363839950345750E+003  0.621010754438874E-013  0.284686450622499E+002  0.403080254516002E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.187500000000000E-001 -0.422099393573121E+002  0.150539303245267E-012  0.402291225325662E+003  0.269034973475095E-012  0.227639769755244E+002  0.763297415029649E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.250000000000000E-001 -0.439866182097896E+002  0.906176175763385E-013  0.424102236145599E+003  0.669340372428601E-012  0.197107488462452E+002  0.841663354451006E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.312500000000000E-001 -0.451105689730200E+002  0.461800736539786E-013  0.436939801464488E+003  0.775334588189363E-012  0.179629487482402E+002  0.607988075704367E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.375000000000000E-001 -0.458368759002304E+002  0.103866568124111E-012  0.444761073274761E+003  0.517621142849378E-012  0.169391313364074E+002  0.541968444115436E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.437500000000000E-001 -0.463176744529640E+002  0.100077064690840E-012  0.449684777630361E+003  0.882809815914458E-012  0.163230067683870E+002  0.726145200877822E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.500000000000000E-001 -0.466436415978379E+002  0.160531310466894E-012  0.452876813768496E+003  0.328652496510151E-012  0.159424125522518E+002  0.308859458078570E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.562500000000000E-001 -0.468697320268287E+002 -0.216007767228632E-013  0.455001841347642E+003  0.604902545515221E-012  0.157015255874313E+002  0.110764199303046E-012  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.625000000000000E-001 -0.470299797913682E+002  0.135026538561345E-012  0.456451212808058E+003  0.910584147092684E-012  0.155455869638567E+002  0.117573302633560E-012  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.687500000000000E-001 -0.471459394549334E+002  0.685189752158699E-013  0.457462127657536E+003  0.771408316159912E-012  0.154425258925978E+002  0.123845843874350E-012  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.750000000000000E-001 -0.472315426135561E+002  0.784441955836712E-013  0.458182228588246E+003  0.119913093073312E-011  0.153730941754556E+002  0.176944270868229E-012  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.812500000000000E-001 -0.472959395746327E+002  0.759982354825439E-013  0.458705610647532E+003  0.685701366763512E-012  0.153254513400070E+002  0.926234222492148E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.875000000000000E-001 -0.473452168496266E+002  0.913696202031744E-013  0.459093400147724E+003  0.503026286926486E-012  0.152921504198137E+002  0.664146271085048E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.937500000000000E-001 -0.473834813924433E+002  0.186739512741951E-012  0.459385891365319E+003  0.274697777223791E-012  0.152684336444953E+002  0.786563079501010E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.100000000000000E+000 -0.474655574333124E+002  0.314470671725076E-013  0.459492409813008E+003  0.839237197464166E-012  0.153055339869658E+002  0.783216716785696E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.106250000000000E+000 -0.475954164990811E+002  0.136121149074686E-012  0.459754988002605E+003  0.562038370172501E-012  0.153610046563003E+002  0.107451870019256E-012  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.112500000000000E+000 -0.476525059180911E+002 -0.625896903749812E-013  0.460479331127419E+003  0.404674501416668E-012  0.152979725050568E+002  0.357190390493176E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.118750000000000E+000 -0.476841334672474E+002 -0.295319324550292E-013  0.460816031971887E+003  0.361394963641886E-012  0.152603846800314E+002  0.304812815937402E-014  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.125000000000000E+000 -0.477036646904854E+002 -0.215763171218519E-012  0.461015392669368E+003  0.347647199744131E-012  0.152383866573004E+002  0.445378740859120E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.131250000000000E+000 -0.477161236083552E+002  0.895941307255121E-013  0.461140748292278E+003  0.326767752126776E-012  0.152245596747814E+002  0.735248471951319E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.137500000000000E+000 -0.477242538959892E+002  0.103235996140594E-012  0.461220945303385E+003  0.114124542919595E-011  0.152157823721016E+002  0.125045941780262E-012  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.143750000000000E+000 -0.477296715497038E+002  0.161960722611099E-012  0.461273197119304E+003  0.114217183828587E-011  0.152101640076125E+002  0.126426943428118E-012  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.150000000000000E+000 -0.477333515327720E+002  0.105908337655336E-012  0.461307868663328E+003  0.604449957132712E-012  0.152065233349189E+002  0.811749092673782E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.156250000000000E+000 -0.477358956036108E+002  0.924121890122365E-013  0.461331275582933E+003  0.204657342371701E-012  0.152041324737699E+002  0.312000236416844E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.162500000000000E+000 -0.477376833152787E+002  0.994516968777504E-013  0.461347337453686E+003  0.787114918981077E-012  0.152025409217861E+002  0.927433885634238E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.168750000000000E+000 -0.477389588765843E+002  0.137178463033294E-012  0.461358530170560E+003  0.102415454606668E-011  0.152014672055758E+002  0.103724661912278E-012  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.175000000000000E+000 -0.477398822573898E+002  0.100794372848156E-012  0.461366444610917E+003  0.107852835013948E-011  0.152007334008162E+002  0.145902613124379E-012  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.181250000000000E+000 -0.477405599140146E+002  0.311330822233558E-013  0.461372119709101E+003  0.504659464425411E-012  0.152002255630987E+002  0.506251152093250E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.187500000000000E+000 -0.477410639345793E+002 -0.516539935824234E-013  0.461376243715461E+003  0.673927867790025E-012  0.151998700142321E+002  0.621881863120677E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.193750000000000E+000 -0.477414520219750E+002  0.180792013304565E-012  0.461379262005221E+003  0.104393072597912E-011  0.151996269335471E+002  0.131183185380669E-012  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.200000000000000E+000 -0.477418076457018E+002  0.113411016688936E-012  0.461381429822476E+003  0.793530418125802E-012  0.151995086200864E+002  0.509511797164470E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.206250000000000E+000 -0.477421968607462E+002  0.931078131261032E-013  0.461383177852603E+003  0.105603061786858E-011  0.151994960156322E+002  0.942869853358570E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.212500000000000E+000 -0.477425406036166E+002  0.168956862389713E-012  0.461385148073579E+003  0.118375091518009E-011  0.151994330797982E+002  0.116051817971759E-012  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.218750000000000E+000 -0.477427592866884E+002 -0.341194086872498E-013  0.461387065813870E+003  0.103375273032782E-011  0.151992843116900E+002  0.413054907834938E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.225000000000000E+000 -0.477429030909793E+002  0.580265002714242E-015  0.461388335497345E+003  0.695065333687984E-012  0.151991703182332E+002  0.928950885068381E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.231250000000000E+000 -0.477429997342997E+002 -0.328140292715773E-013  0.461389195398467E+003  0.620461650337849E-012  0.151990900765065E+002  0.113549930838806E-012  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.237500000000000E+000 -0.477430653526717E+002  0.190879430317370E-012  0.461389781685898E+003  0.541767760394336E-012  0.151990342719606E+002  0.778144455216082E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.243750000000000E+000 -0.477431103368829E+002  0.712329500940356E-013  0.461390182523983E+003  0.299913607333720E-012  0.151989958675636E+002  0.956016087348341E-014  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.250000000000000E+000 -0.477431414827222E+002  0.484603676631501E-013  0.461390458114294E+003  0.691761670417171E-012  0.151989695381103E+002  0.540053172188009E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
  0.256250000000000E+000 -0.477431632620337E+002  0.678233511020032E-013  0.461390648974503E+003  0.704689311605920E-012  0.151989514668722E+002  0.761555632558704E-013  0.987688340000000E+000  0.000000000000000E+000 -0.156434460000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.156434460000000E+000  0.000000000000000E+000  0.987688340000000E+000 -0.237637814604000E+000  0.000000000000000E+000  0.376381310760000E-001
